"year","month","month_name","avg_ticket_price","seats_sold","preview_status"
2017,4,"April",87.39,12343,"No Previews"
2017,4,"April",67.8,6351,"No Previews"
2017,4,"April",107.5,5910,"No Previews"
2017,4,"April",149.21,8107,"No Previews"
2017,4,"April",107.12,8418,"Previewed"
2017,4,"April",126.36,15021,"No Previews"
2017,4,"April",106.81,8035,"No Previews"
2017,4,"April",23.99,3772,"Previewed"
2017,4,"April",138.28,15528,"No Previews"
2017,4,"April",89.62,6574,"No Previews"
2017,4,"April",131.35,9196,"Previewed"
2017,4,"April",68.41,6534,"Previewed"
2017,4,"April",113.92,7251,"No Previews"
2017,4,"April",100.93,10701,"No Previews"
2017,4,"April",112.18,11968,"Previewed"
2017,4,"April",98.26,8608,"No Previews"
2017,4,"April",93.08,13812,"No Previews"
2017,4,"April",127.35,8537,"No Previews"
2017,4,"April",148.28,7992,"No Previews"
2017,4,"April",74.29,8175,"Previewed"
2017,4,"April",289.94,10753,"No Previews"
2017,4,"April",201.31,10095,"Previewed"
2017,4,"April",54.92,4814,"No Previews"
2017,4,"April",31.41,5927,"Previewed"
2017,4,"April",94.39,10122,"No Previews"
2017,4,"April",101.42,10558,"No Previews"
2017,4,"April",117.8,8921,"No Previews"
2017,4,"April",83.64,8517,"No Previews"
2017,4,"April",67.44,7330,"Previewed"
2017,4,"April",96.66,8417,"No Previews"
2017,4,"April",118.24,12255,"No Previews"
2017,4,"April",46.68,2968,"No Previews"
2017,4,"April",59.08,6191,"Previewed"
2017,4,"April",159.73,7685,"No Previews"
2017,4,"April",119.94,9562,"No Previews"
2017,4,"April",70.34,4547,"No Previews"
2017,4,"April",148.41,8732,"No Previews"
2017,4,"April",61.39,4913,"No Previews"
2017,4,"April",188.95,15151,"No Previews"
2017,4,"April",66.71,5052,"Previewed"
2017,4,"April",119.74,12272,"No Previews"
2017,4,"April",79.53,6402,"No Previews"
2017,4,"April",112.37,5897,"No Previews"
2017,4,"April",163.37,8456,"No Previews"
2017,4,"April",98.87,8416,"No Previews"
2017,4,"April",149.56,17077,"No Previews"
2017,4,"April",107.88,7854,"No Previews"
2017,4,"April",24.77,4484,"Previewed"
2017,4,"April",129.22,13404,"No Previews"
2017,4,"April",89.36,5861,"No Previews"
2017,4,"April",109.17,9061,"Previewed"
2017,4,"April",73.07,6571,"Previewed"
2017,4,"April",114.16,7655,"No Previews"
2017,4,"April",91.43,9391,"No Previews"
2017,4,"April",84.39,11968,"Previewed"
2017,4,"April",88.4,7355,"No Previews"
2017,4,"April",126.4,8504,"No Previews"
2017,4,"April",152.05,7990,"No Previews"
2017,4,"April",79.66,8135,"No Previews"
2017,4,"April",291.07,10754,"No Previews"
2017,4,"April",167.81,8648,"Previewed"
2017,4,"April",40.8,5429,"No Previews"
2017,4,"April",87.31,9583,"No Previews"
2017,4,"April",91.39,10797,"No Previews"
2017,4,"April",127.17,8645,"No Previews"
2017,4,"April",82.85,8274,"No Previews"
2017,4,"April",81.38,7104,"No Previews"
2017,4,"April",93.52,9323,"No Previews"
2017,4,"April",104.23,11168,"No Previews"
2017,4,"April",57.03,3687,"No Previews"
2017,4,"April",50.01,6240,"Previewed"
2017,4,"April",166.18,7693,"No Previews"
2017,4,"April",119.81,9888,"No Previews"
2017,4,"April",74.97,4403,"No Previews"
2017,4,"April",145.97,8666,"No Previews"
2017,4,"April",63.19,5061,"No Previews"
2017,4,"April",161.49,13325,"No Previews"
2017,4,"April",65.46,4993,"Previewed"
2017,4,"April",106.11,10385,"No Previews"
2017,4,"April",76.01,6060,"No Previews"
2017,4,"April",106.14,5924,"No Previews"
2017,4,"April",151.38,8394,"No Previews"
2017,4,"April",123.24,8459,"No Previews"
2017,4,"April",141.96,13896,"No Previews"
2017,4,"April",104.54,7852,"No Previews"
2017,4,"April",26.02,5554,"Previewed"
2017,4,"April",104.83,13291,"No Previews"
2017,4,"April",80.74,4682,"No Previews"
2017,4,"April",97.77,9030,"No Previews"
2017,4,"April",66.61,7638,"Previewed"
2017,4,"April",114.83,7447,"No Previews"
2017,4,"April",88.57,8066,"No Previews"
2017,4,"April",97.34,11825,"No Previews"
2017,4,"April",84.65,7063,"No Previews"
2017,4,"April",125.65,8527,"No Previews"
2017,4,"April",154.67,7991,"No Previews"
2017,4,"April",95.97,7867,"No Previews"
2017,4,"April",259.59,10736,"No Previews"
2017,4,"April",205.29,10256,"No Previews"
2017,4,"April",53.2,4544,"No Previews"
2017,4,"April",81.51,8525,"No Previews"
2017,4,"April",89.58,9750,"No Previews"
2017,4,"April",114.93,8158,"No Previews"
2017,4,"April",84.45,7735,"No Previews"
2017,4,"April",81.92,7140,"No Previews"
2017,4,"April",93.76,8671,"No Previews"
2017,4,"April",91.37,9333,"No Previews"
2017,4,"April",60.34,5998,"Previewed"
2017,4,"April",122.36,9292,"No Previews"
2017,4,"April",70.72,4134,"No Previews"
2017,4,"April",141.2,8641,"No Previews"
2017,4,"April",57.28,5366,"No Previews"
2017,4,"April",142.69,13503,"No Previews"
2017,4,"April",79.4,5072,"No Previews"
2017,4,"April",84.88,11949,"No Previews"
2017,4,"April",77.95,5315,"No Previews"
2017,4,"April",97.69,5926,"No Previews"
2017,4,"April",148.72,8138,"No Previews"
2017,4,"April",118.48,8450,"No Previews"
2017,4,"April",115.75,13750,"No Previews"
2017,5,"May",105.53,7121,"No Previews"
2017,5,"May",53.24,5187,"No Previews"
2017,5,"May",105.03,13220,"No Previews"
2017,5,"May",70.49,5014,"No Previews"
2017,5,"May",118.15,8993,"No Previews"
2017,5,"May",92.01,5817,"No Previews"
2017,5,"May",115.43,7271,"No Previews"
2017,5,"May",85.61,7821,"No Previews"
2017,5,"May",102.58,11361,"No Previews"
2017,5,"May",84.13,7046,"No Previews"
2017,5,"May",128.87,8521,"No Previews"
2017,5,"May",162.34,7988,"No Previews"
2017,5,"May",95.44,8629,"No Previews"
2017,5,"May",292.14,10754,"No Previews"
2017,5,"May",191.48,10257,"No Previews"
2017,5,"May",56.05,4538,"No Previews"
2017,5,"May",83.27,8331,"No Previews"
2017,5,"May",91.08,10058,"No Previews"
2017,5,"May",102.13,8575,"No Previews"
2017,5,"May",83.41,7485,"No Previews"
2017,5,"May",94,7369,"No Previews"
2017,5,"May",90.4,8334,"No Previews"
2017,5,"May",84.77,8289,"No Previews"
2017,5,"May",75.32,5304,"No Previews"
2017,5,"May",126.68,9165,"No Previews"
2017,5,"May",69.01,4561,"No Previews"
2017,5,"May",139.86,8675,"No Previews"
2017,5,"May",52.07,5176,"No Previews"
2017,5,"May",144.77,13470,"No Previews"
2017,5,"May",90.29,5057,"No Previews"
2017,5,"May",86.83,10969,"No Previews"
2017,5,"May",71.93,4842,"No Previews"
2017,5,"May",109.14,5917,"No Previews"
2017,5,"May",149.41,7918,"No Previews"
2017,5,"May",112.4,8524,"No Previews"
2017,5,"May",116.98,13161,"No Previews"
2017,5,"May",105.28,7644,"No Previews"
2017,5,"May",54.12,5611,"No Previews"
2017,5,"May",103.57,13273,"No Previews"
2017,5,"May",72.61,5466,"No Previews"
2017,5,"May",119.56,9114,"No Previews"
2017,5,"May",91.91,6183,"No Previews"
2017,5,"May",119.9,7961,"No Previews"
2017,5,"May",87.04,8396,"No Previews"
2017,5,"May",103.6,11177,"No Previews"
2017,5,"May",84.12,7030,"No Previews"
2017,5,"May",132.27,8527,"No Previews"
2017,5,"May",160.21,7998,"No Previews"
2017,5,"May",103.62,8945,"No Previews"
2017,5,"May",263.01,10734,"No Previews"
2017,5,"May",185.57,10269,"No Previews"
2017,5,"May",55.46,4603,"No Previews"
2017,5,"May",90.95,7868,"No Previews"
2017,5,"May",89.22,9989,"No Previews"
2017,5,"May",131.34,8964,"No Previews"
2017,5,"May",87.01,8671,"No Previews"
2017,5,"May",89.08,7426,"No Previews"
2017,5,"May",93.31,9146,"No Previews"
2017,5,"May",91.05,8894,"No Previews"
2017,5,"May",76.76,5084,"No Previews"
2017,5,"May",124.66,9046,"No Previews"
2017,5,"May",73.54,4840,"No Previews"
2017,5,"May",140.83,8699,"No Previews"
2017,5,"May",53.25,5288,"No Previews"
2017,5,"May",139.35,11758,"No Previews"
2017,5,"May",94.19,5016,"No Previews"
2017,5,"May",85.11,11246,"No Previews"
2017,5,"May",71.84,5349,"No Previews"
2017,5,"May",129.2,5990,"No Previews"
2017,5,"May",152.14,8255,"No Previews"
2017,5,"May",110.77,8516,"No Previews"
2017,5,"May",116.99,14031,"No Previews"
2017,5,"May",62.94,3378,"Previewed"
2017,5,"May",104.59,7776,"No Previews"
2017,5,"May",63.64,5107,"No Previews"
2017,5,"May",107.27,13542,"No Previews"
2017,5,"May",72.26,6785,"No Previews"
2017,5,"May",120.9,9265,"No Previews"
2017,5,"May",89.12,6945,"No Previews"
2017,5,"May",120.76,7974,"No Previews"
2017,5,"May",86.13,8513,"No Previews"
2017,5,"May",97.94,11729,"No Previews"
2017,5,"May",83.67,7495,"No Previews"
2017,5,"May",129.56,8527,"No Previews"
2017,5,"May",156.49,7993,"No Previews"
2017,5,"May",102.36,8858,"No Previews"
2017,5,"May",291.36,10755,"No Previews"
2017,5,"May",188.25,10273,"No Previews"
2017,5,"May",55.28,5268,"No Previews"
2017,5,"May",92.34,8625,"No Previews"
2017,5,"May",89.08,10272,"No Previews"
2017,5,"May",132.16,9080,"No Previews"
2017,5,"May",85.32,8672,"No Previews"
2017,5,"May",90.94,7340,"No Previews"
2017,5,"May",98,8492,"No Previews"
2017,5,"May",89.99,9103,"No Previews"
2017,5,"May",77.49,4406,"No Previews"
2017,5,"May",120.6,9900,"No Previews"
2017,5,"May",71.77,4202,"No Previews"
2017,5,"May",148.01,8713,"No Previews"
2017,5,"May",53.1,6321,"No Previews"
2017,5,"May",146.15,13522,"No Previews"
2017,5,"May",95.3,5111,"No Previews"
2017,5,"May",87.17,12231,"No Previews"
2017,5,"May",74.18,5318,"No Previews"
2017,5,"May",156.29,8443,"No Previews"
2017,5,"May",112.71,8617,"No Previews"
2017,5,"May",117.42,14737,"No Previews"
2017,5,"May",58.76,5079,"Previewed"
2017,5,"May",100.84,7644,"No Previews"
2017,5,"May",68.99,6083,"No Previews"
2017,5,"May",113.46,13595,"No Previews"
2017,5,"May",125.55,9290,"No Previews"
2017,5,"May",86.25,6914,"No Previews"
2017,5,"May",117.54,7622,"No Previews"
2017,5,"May",90.72,9058,"No Previews"
2017,5,"May",104.82,11656,"No Previews"
2017,5,"May",88.94,8002,"No Previews"
2017,5,"May",136.9,8521,"No Previews"
2017,5,"May",161.28,7993,"No Previews"
2017,5,"May",105.51,9232,"No Previews"
2017,5,"May",257.05,10736,"No Previews"
2017,5,"May",186.16,10266,"No Previews"
2017,5,"May",51.97,5037,"No Previews"
2017,5,"May",105.71,10550,"No Previews"
2017,5,"May",83.86,9982,"No Previews"
2017,5,"May",136.85,9056,"No Previews"
2017,5,"May",80.58,8649,"No Previews"
2017,5,"May",88.15,7524,"No Previews"
2017,5,"May",88.78,8584,"No Previews"
2017,5,"May",92.98,10087,"No Previews"
2017,5,"May",74.92,4272,"No Previews"
2017,5,"May",114.37,9663,"No Previews"
2017,5,"May",72.35,4050,"No Previews"
2017,5,"May",145.1,8718,"No Previews"
2017,5,"May",152.99,13556,"No Previews"
2017,5,"May",97.27,5090,"No Previews"
2017,5,"May",91.23,12720,"No Previews"
2017,5,"May",73.13,5468,"No Previews"
2017,5,"May",155.8,8444,"No Previews"
2017,5,"May",107.66,8469,"No Previews"
2017,5,"May",120.6,14957,"No Previews"
2017,6,"June",53.93,5230,"Previewed"
2017,6,"June",103.69,7187,"No Previews"
2017,6,"June",76.82,5893,"No Previews"
2017,6,"June",111.12,13456,"No Previews"
2017,6,"June",118.62,9177,"No Previews"
2017,6,"June",80.91,6259,"No Previews"
2017,6,"June",115.65,7030,"No Previews"
2017,6,"June",81.02,8466,"No Previews"
2017,6,"June",98.43,11858,"No Previews"
2017,6,"June",85.75,7001,"No Previews"
2017,6,"June",133.36,8531,"No Previews"
2017,6,"June",156.98,7992,"No Previews"
2017,6,"June",97.27,8837,"No Previews"
2017,6,"June",284.07,10754,"No Previews"
2017,6,"June",185.17,10279,"No Previews"
2017,6,"June",51.46,4412,"No Previews"
2017,6,"June",103.04,10618,"No Previews"
2017,6,"June",85.47,9774,"No Previews"
2017,6,"June",130.36,8986,"No Previews"
2017,6,"June",80.36,7548,"No Previews"
2017,6,"June",88.71,6755,"No Previews"
2017,6,"June",95.15,7382,"No Previews"
2017,6,"June",91.99,10491,"No Previews"
2017,6,"June",70.88,3664,"No Previews"
2017,6,"June",106.7,8289,"No Previews"
2017,6,"June",69.15,3991,"No Previews"
2017,6,"June",140.46,8703,"No Previews"
2017,6,"June",150.68,13484,"No Previews"
2017,6,"June",96.43,5016,"No Previews"
2017,6,"June",87.34,11642,"No Previews"
2017,6,"June",70.39,4970,"No Previews"
2017,6,"June",160.54,8447,"No Previews"
2017,6,"June",105.53,7603,"No Previews"
2017,6,"June",123.82,15046,"No Previews"
2017,6,"June",51.93,5554,"Previewed"
2017,6,"June",103.96,7607,"No Previews"
2017,6,"June",86.98,6130,"No Previews"
2017,6,"June",115.71,13575,"No Previews"
2017,6,"June",121.27,9210,"No Previews"
2017,6,"June",83.98,6908,"No Previews"
2017,6,"June",117.25,7224,"No Previews"
2017,6,"June",84.15,8584,"No Previews"
2017,6,"June",100.21,11843,"No Previews"
2017,6,"June",86.56,7653,"No Previews"
2017,6,"June",136.98,8518,"No Previews"
2017,6,"June",157,7959,"No Previews"
2017,6,"June",103.11,9078,"No Previews"
2017,6,"June",255.42,10735,"No Previews"
2017,6,"June",196.75,10277,"No Previews"
2017,6,"June",56.39,4919,"No Previews"
2017,6,"June",106.44,11231,"No Previews"
2017,6,"June",50.66,2231,"Previewed"
2017,6,"June",86.74,10477,"No Previews"
2017,6,"June",140.99,8939,"No Previews"
2017,6,"June",80.39,8172,"No Previews"
2017,6,"June",89.68,7366,"No Previews"
2017,6,"June",86,7819,"No Previews"
2017,6,"June",96.27,10880,"No Previews"
2017,6,"June",69.69,3893,"No Previews"
2017,6,"June",102.23,9106,"No Previews"
2017,6,"June",75.74,3988,"No Previews"
2017,6,"June",140.59,8691,"No Previews"
2017,6,"June",154.52,13570,"No Previews"
2017,6,"June",103.64,4968,"No Previews"
2017,6,"June",87.32,12611,"No Previews"
2017,6,"June",71.48,5133,"No Previews"
2017,6,"June",163.8,8456,"No Previews"
2017,6,"June",109.63,7302,"No Previews"
2017,6,"June",125.7,15349,"No Previews"
2017,6,"June",50.09,6018,"Previewed"
2017,6,"June",102.99,7491,"No Previews"
2017,6,"June",90.92,5837,"No Previews"
2017,6,"June",116.34,13704,"No Previews"
2017,6,"June",121.23,9170,"No Previews"
2017,6,"June",86.1,7463,"No Previews"
2017,6,"June",117.45,6598,"No Previews"
2017,6,"June",86.13,8820,"No Previews"
2017,6,"June",106.05,11825,"No Previews"
2017,6,"June",84.82,6762,"No Previews"
2017,6,"June",145.1,8533,"No Previews"
2017,6,"June",156.19,7989,"No Previews"
2017,6,"June",95.55,8820,"No Previews"
2017,6,"June",282.61,10753,"No Previews"
2017,6,"June",196.23,11706,"No Previews"
2017,6,"June",62.89,6007,"No Previews"
2017,6,"June",104.87,10274,"No Previews"
2017,6,"June",45.81,4415,"Previewed"
2017,6,"June",83.85,9968,"No Previews"
2017,6,"June",145.28,9084,"No Previews"
2017,6,"June",83.16,7071,"No Previews"
2017,6,"June",99.73,8104,"No Previews"
2017,6,"June",97.91,8005,"No Previews"
2017,6,"June",99.33,10901,"No Previews"
2017,6,"June",70.44,4494,"No Previews"
2017,6,"June",100.39,9189,"No Previews"
2017,6,"June",68.24,4036,"No Previews"
2017,6,"June",140.5,8710,"No Previews"
2017,6,"June",156.38,13574,"No Previews"
2017,6,"June",108.68,4906,"No Previews"
2017,6,"June",90.93,12426,"No Previews"
2017,6,"June",71.58,5270,"No Previews"
2017,6,"June",102.9,7609,"No Previews"
2017,6,"June",111.86,7210,"No Previews"
2017,6,"June",127.66,15351,"No Previews"
2017,6,"June",50.1,6737,"Previewed"
2017,6,"June",101.56,7742,"No Previews"
2017,6,"June",88.54,5701,"No Previews"
2017,6,"June",116.67,13528,"No Previews"
2017,6,"June",124.32,9190,"No Previews"
2017,6,"June",88.42,6925,"No Previews"
2017,6,"June",114.55,6937,"No Previews"
2017,6,"June",88.2,8591,"No Previews"
2017,6,"June",109.67,11903,"No Previews"
2017,6,"June",83.86,7211,"No Previews"
2017,6,"June",142.34,8531,"No Previews"
2017,6,"June",161.59,7964,"No Previews"
2017,6,"June",97.92,8281,"No Previews"
2017,6,"June",282.96,10755,"No Previews"
2017,6,"June",197.08,11698,"No Previews"
2017,6,"June",74.31,8157,"No Previews"
2017,6,"June",117.41,11362,"No Previews"
2017,6,"June",45.69,4693,"Previewed"
2017,6,"June",81.95,10346,"No Previews"
2017,6,"June",148.95,9090,"No Previews"
2017,6,"June",82.01,7994,"No Previews"
2017,6,"June",95.37,7734,"No Previews"
2017,6,"June",100.92,8474,"No Previews"
2017,6,"June",97.13,11022,"No Previews"
2017,6,"June",110.34,10195,"No Previews"
2017,6,"June",80.15,5140,"No Previews"
2017,6,"June",145.55,8706,"No Previews"
2017,6,"June",158.17,13569,"No Previews"
2017,6,"June",108.38,4852,"No Previews"
2017,6,"June",91.68,12107,"No Previews"
2017,6,"June",68.66,5285,"No Previews"
2017,6,"June",105.39,7805,"No Previews"
2017,6,"June",102.21,7497,"No Previews"
2017,6,"June",128.29,15402,"No Previews"
2017,7,"July",63.68,6617,"No Previews"
2017,7,"July",92.63,7527,"No Previews"
2017,7,"July",85.8,5549,"No Previews"
2017,7,"July",117.02,13446,"No Previews"
2017,7,"July",121.84,9127,"No Previews"
2017,7,"July",82.23,7107,"No Previews"
2017,7,"July",109.24,6512,"No Previews"
2017,7,"July",86,9206,"No Previews"
2017,7,"July",105.37,11187,"No Previews"
2017,7,"July",83.74,7329,"No Previews"
2017,7,"July",146.46,8532,"No Previews"
2017,7,"July",167.98,7990,"No Previews"
2017,7,"July",93.38,7967,"No Previews"
2017,7,"July",284,10753,"No Previews"
2017,7,"July",106.31,8810,"No Previews"
2017,7,"July",54.03,5794,"No Previews"
2017,7,"July",115.86,11077,"No Previews"
2017,7,"July",41.79,4935,"Previewed"
2017,7,"July",78.4,9943,"No Previews"
2017,7,"July",155.48,9068,"No Previews"
2017,7,"July",79.92,7766,"No Previews"
2017,7,"July",95.53,7941,"No Previews"
2017,7,"July",98.14,9274,"No Previews"
2017,7,"July",96.42,11120,"No Previews"
2017,7,"July",141.62,8747,"No Previews"
2017,7,"July",158.94,15251,"No Previews"
2017,7,"July",117.44,5190,"No Previews"
2017,7,"July",90.32,11801,"No Previews"
2017,7,"July",65.4,5580,"No Previews"
2017,7,"July",98.52,7547,"No Previews"
2017,7,"July",88.17,7698,"No Previews"
2017,7,"July",126.16,15856,"No Previews"
2017,7,"July",63.09,5863,"No Previews"
2017,7,"July",94.36,7001,"No Previews"
2017,7,"July",81.47,5532,"No Previews"
2017,7,"July",121.76,13290,"No Previews"
2017,7,"July",120.58,8713,"No Previews"
2017,7,"July",81.56,6799,"No Previews"
2017,7,"July",106.42,5354,"No Previews"
2017,7,"July",88.68,8712,"No Previews"
2017,7,"July",101.47,10725,"No Previews"
2017,7,"July",90.67,7660,"No Previews"
2017,7,"July",146.92,8528,"No Previews"
2017,7,"July",215.93,7990,"No Previews"
2017,7,"July",94.79,7992,"No Previews"
2017,7,"July",284.61,10755,"No Previews"
2017,7,"July",81.36,8881,"No Previews"
2017,7,"July",54.14,6177,"No Previews"
2017,7,"July",117.9,11203,"No Previews"
2017,7,"July",49.48,3927,"No Previews"
2017,7,"July",80.66,9053,"No Previews"
2017,7,"July",103.19,8634,"No Previews"
2017,7,"July",76.39,7906,"No Previews"
2017,7,"July",86.64,7727,"No Previews"
2017,7,"July",98.11,10479,"No Previews"
2017,7,"July",140.39,7620,"No Previews"
2017,7,"July",167.37,13519,"No Previews"
2017,7,"July",92.63,11781,"No Previews"
2017,7,"July",64.06,5122,"No Previews"
2017,7,"July",99.12,6938,"No Previews"
2017,7,"July",83.9,7165,"No Previews"
2017,7,"July",126.98,15125,"No Previews"
2017,7,"July",65.64,5831,"No Previews"
2017,7,"July",94.8,7585,"No Previews"
2017,7,"July",95.69,5829,"No Previews"
2017,7,"July",121.45,13442,"No Previews"
2017,7,"July",117.66,9104,"No Previews"
2017,7,"July",86.47,6806,"No Previews"
2017,7,"July",106.23,6476,"No Previews"
2017,7,"July",85.87,9489,"No Previews"
2017,7,"July",96.8,11296,"No Previews"
2017,7,"July",89.44,7397,"No Previews"
2017,7,"July",148.66,8536,"No Previews"
2017,7,"July",208.84,7969,"No Previews"
2017,7,"July",87.71,7528,"No Previews"
2017,7,"July",280.79,10755,"No Previews"
2017,7,"July",190.69,11706,"No Previews"
2017,7,"July",62.76,6209,"No Previews"
2017,7,"July",121.73,11441,"No Previews"
2017,7,"July",55.97,4063,"No Previews"
2017,7,"July",81.21,8226,"No Previews"
2017,7,"July",106.44,8829,"No Previews"
2017,7,"July",80.94,8597,"No Previews"
2017,7,"July",109.47,8208,"No Previews"
2017,7,"July",95.6,10986,"No Previews"
2017,7,"July",136.99,9756,"No Previews"
2017,7,"July",164.58,15261,"No Previews"
2017,7,"July",87.46,12043,"No Previews"
2017,7,"July",68.99,5529,"No Previews"
2017,7,"July",102.6,7470,"No Previews"
2017,7,"July",87.09,7523,"No Previews"
2017,7,"July",127.04,14960,"No Previews"
2017,7,"July",67.16,5908,"No Previews"
2017,7,"July",95.56,7617,"No Previews"
2017,7,"July",105.19,6150,"No Previews"
2017,7,"July",121.61,15130,"No Previews"
2017,7,"July",116.47,9155,"No Previews"
2017,7,"July",85.18,6782,"No Previews"
2017,7,"July",105.16,6787,"No Previews"
2017,7,"July",86.6,9085,"No Previews"
2017,7,"July",99.97,11069,"No Previews"
2017,7,"July",82.93,7583,"No Previews"
2017,7,"July",150.83,8528,"No Previews"
2017,7,"July",208.19,7989,"No Previews"
2017,7,"July",87.24,7960,"No Previews"
2017,7,"July",282.01,10756,"No Previews"
2017,7,"July",191.75,11226,"No Previews"
2017,7,"July",67.15,7187,"No Previews"
2017,7,"July",126.49,11484,"No Previews"
2017,7,"July",55.78,3888,"No Previews"
2017,7,"July",83.14,8241,"No Previews"
2017,7,"July",103.56,8918,"No Previews"
2017,7,"July",80.74,8840,"No Previews"
2017,7,"July",99.26,11583,"No Previews"
2017,7,"July",141.91,8750,"No Previews"
2017,7,"July",170.33,13567,"No Previews"
2017,7,"July",90.47,12635,"No Previews"
2017,7,"July",65.9,5504,"No Previews"
2017,7,"July",101.05,7797,"No Previews"
2017,7,"July",87.13,7526,"No Previews"
2017,7,"July",128.25,15193,"No Previews"
2017,7,"July",65.98,5778,"No Previews"
2017,7,"July",91.66,7953,"No Previews"
2017,7,"July",55.14,5163,"No Previews"
2017,7,"July",126.68,13302,"No Previews"
2017,7,"July",121.12,9141,"No Previews"
2017,7,"July",83.64,6552,"No Previews"
2017,7,"July",105,6994,"No Previews"
2017,7,"July",87.87,9639,"No Previews"
2017,7,"July",99.45,10776,"No Previews"
2017,7,"July",84.41,7525,"No Previews"
2017,7,"July",153.21,8534,"No Previews"
2017,7,"July",214.04,7986,"No Previews"
2017,7,"July",85.48,8032,"No Previews"
2017,7,"July",280.78,10755,"No Previews"
2017,7,"July",191.98,11722,"No Previews"
2017,7,"July",71.91,7417,"No Previews"
2017,7,"July",138.12,11469,"No Previews"
2017,7,"July",54.05,3792,"No Previews"
2017,7,"July",100.63,1978,"Previewed"
2017,7,"July",81.63,8650,"No Previews"
2017,7,"July",100.84,8980,"No Previews"
2017,7,"July",82.45,9801,"No Previews"
2017,7,"July",100.12,11482,"No Previews"
2017,7,"July",136.69,9824,"No Previews"
2017,7,"July",169.81,15211,"No Previews"
2017,7,"July",93.12,12406,"No Previews"
2017,7,"July",70.66,5269,"No Previews"
2017,7,"July",101.27,7562,"No Previews"
2017,7,"July",83.23,7228,"No Previews"
2017,7,"July",129.67,15395,"No Previews"
2017,8,"August",64.54,5282,"No Previews"
2017,8,"August",90.28,7653,"No Previews"
2017,8,"August",53.82,4317,"No Previews"
2017,8,"August",122.26,13349,"No Previews"
2017,8,"August",118.69,9062,"No Previews"
2017,8,"August",82.54,6328,"No Previews"
2017,8,"August",101.95,6522,"No Previews"
2017,8,"August",89.08,9179,"No Previews"
2017,8,"August",97.72,10258,"No Previews"
2017,8,"August",85.37,7492,"No Previews"
2017,8,"August",152.78,8529,"No Previews"
2017,8,"August",213.86,7997,"No Previews"
2017,8,"August",84.98,7147,"No Previews"
2017,8,"August",283.28,10753,"No Previews"
2017,8,"August",185.75,11725,"No Previews"
2017,8,"August",89.24,8283,"No Previews"
2017,8,"August",146.52,11495,"No Previews"
2017,8,"August",48.26,3861,"No Previews"
2017,8,"August",68.11,6698,"Previewed"
2017,8,"August",81.67,8181,"No Previews"
2017,8,"August",97.95,8939,"No Previews"
2017,8,"August",85.11,10490,"No Previews"
2017,8,"August",66.11,1759,"Previewed"
2017,8,"August",99.94,11305,"No Previews"
2017,8,"August",139.49,8748,"No Previews"
2017,8,"August",168.02,13548,"No Previews"
2017,8,"August",89.74,12143,"No Previews"
2017,8,"August",69.34,5255,"No Previews"
2017,8,"August",99.27,7437,"No Previews"
2017,8,"August",76.87,7428,"No Previews"
2017,8,"August",128.24,15226,"No Previews"
2017,8,"August",62.84,5332,"No Previews"
2017,8,"August",92.64,7568,"No Previews"
2017,8,"August",48.94,4772,"No Previews"
2017,8,"August",125.56,13570,"No Previews"
2017,8,"August",116.58,8802,"No Previews"
2017,8,"August",85.42,6491,"No Previews"
2017,8,"August",101.97,6624,"No Previews"
2017,8,"August",89.78,9178,"No Previews"
2017,8,"August",98.65,10288,"No Previews"
2017,8,"August",85.87,7281,"No Previews"
2017,8,"August",155.18,8536,"No Previews"
2017,8,"August",209.78,7926,"No Previews"
2017,8,"August",87.77,8020,"No Previews"
2017,8,"August",282.65,10757,"No Previews"
2017,8,"August",189.85,11679,"No Previews"
2017,8,"August",92.12,8748,"No Previews"
2017,8,"August",52.01,3802,"No Previews"
2017,8,"August",58.15,7008,"Previewed"
2017,8,"August",79,7852,"No Previews"
2017,8,"August",108.21,9072,"No Previews"
2017,8,"August",91.61,11511,"No Previews"
2017,8,"August",67.84,4574,"Previewed"
2017,8,"August",96.27,10796,"No Previews"
2017,8,"August",143.04,8725,"No Previews"
2017,8,"August",163.7,13561,"No Previews"
2017,8,"August",91.33,12091,"No Previews"
2017,8,"August",64.8,5125,"No Previews"
2017,8,"August",98.79,7088,"No Previews"
2017,8,"August",79.43,7321,"No Previews"
2017,8,"August",126.32,16358,"No Previews"
2017,8,"August",60.02,4690,"No Previews"
2017,8,"August",91.47,7243,"No Previews"
2017,8,"August",53.15,3613,"No Previews"
2017,8,"August",116.71,13378,"No Previews"
2017,8,"August",112.23,8434,"No Previews"
2017,8,"August",82.37,5940,"No Previews"
2017,8,"August",102.02,6595,"No Previews"
2017,8,"August",87.69,8310,"No Previews"
2017,8,"August",95.37,9235,"No Previews"
2017,8,"August",83.32,7114,"No Previews"
2017,8,"August",149.71,8510,"No Previews"
2017,8,"August",215.1,7973,"No Previews"
2017,8,"August",86.47,7412,"No Previews"
2017,8,"August",276.16,10753,"No Previews"
2017,8,"August",188.51,11697,"No Previews"
2017,8,"August",92.3,7862,"No Previews"
2017,8,"August",49.75,3880,"No Previews"
2017,8,"August",64.85,6331,"No Previews"
2017,8,"August",81.16,7131,"No Previews"
2017,8,"August",101.76,8731,"No Previews"
2017,8,"August",102.6,11768,"No Previews"
2017,8,"August",66.76,4553,"Previewed"
2017,8,"August",94.59,9563,"No Previews"
